Company_ID,Domain,Founding_Year,Country,City,Funding_Stage,Total_Funding_USD_Millions,Valuation_USD_Millions,Revenue_ARR_Millions,Monthly_Burn_Rate_Millions,Runway_Months_2024,Peak_Headcount_2023,Layoffs_2024_2025,Current_Headcount_2026,Investor_Tier,AI_Adoption_Level,Acquisition_Status,Layoff_Rate,Val_Multiplite,Burn_Multiple,Starup_Age
0E04C1DA,EdTech,2020,USA,Miami,Series A,12.86,85.97,11.36,0.37,27.4,27,0,27,"Tier 1 (e.g. Sequoia, a16z)",High,Independent,0.0,7.567781690140845,0.3908450704225352,6
C96EC255,Web3/Crypto,2014,USA,Seattle,Seed,4.45,31.55,2.48,1.0,4.0,58,45,13,"Tier 1 (e.g. Sequoia, a16z)",Low,Acquired (Fire Sale),77.58620689655173,12.721774193548388,4.838709677419355,12
2FD03E07,HealthTech,2020,UK,Cambridge,Seed,1.34,18.84,2.04,0.19,4.6,12,6,6,Tier 3 (Angel/Seed),Medium,Independent,50.0,9.235294117647058,1.1176470588235294,6
A314D025,ClimateTech,2019,USA,San Francisco,Series B,44.36,329.52,19.06,2.03,20.8,190,0,190,Tier 2 (Mid-size VC),Medium,Independent,0.0,17.288562434417628,1.2780692549842603,7
E8111F7E,Generative AI,2020,USA,Boston,Series A,10.7,120.4,7.22,0.7,13.4,37,0,37,Corporate VC (e.g. Google Ventures),,Independent,0.0,16.67590027700831,1.1634349030470912,6
BDCB6168,Robotics,2018,India,Bengaluru,Series C+,35.59,229.02,8.87,1.92,17.6,127,0,127,Tier 3 (Angel/Seed),Low,Independent,0.0,25.819616685456598,2.5975197294250285,8
08EE193F,Robotics,2020,Germany,Munich,Seed,0.0,34.21,1.21,0.52,0.0,37,0,37,Bootstrapped,Medium,Independent,0.0,28.272727272727273,5.15702479338843,6
AF69B661,Generative AI,2014,Canada,Montreal,Series B,14.97,89.28,3.06,1.28,10.8,69,34,35,Corporate VC (e.g. Google Ventures),High,Closed,49.275362318840585,29.176470588235293,5.019607843137255,12
14BC83F5,Robotics,2019,USA,Seattle,Seed,1.83,17.89,0.73,0.48,3.2,24,0,24,Tier 2 (Mid-size VC),High,Acquired,0.0,24.506849315068493,7.890410958904109,7
013B9447,SpaceTech,2017,India,Delhi NCR,Seed,11.66,125.46,10.87,0.7,14.6,36,12,24,Tier 3 (Angel/Seed),Medium,Independent,33.33333333333333,11.541858325666974,0.7727690892364305,9
FEBABCCC,Web3/Crypto,2019,Israel,Jerusalem,Series A,7.86,69.22,6.24,0.68,10.1,55,48,7,Tier 3 (Angel/Seed),High,Acquired (Fire Sale),87.27272727272727,11.092948717948717,1.3076923076923077,7
0995206D,ClimateTech,2019,Israel,Jerusalem,Series A,2.18,30.38,2.49,0.12,9.9,9,3,6,Tier 3 (Angel/Seed),Medium,Independent,33.33333333333333,12.200803212851405,0.5783132530120482,7
1BB38846,HealthTech,2020,China,Beijing,Seed,0.51,9.61,1.07,0.12,2.3,7,4,3,Tier 3 (Angel/Seed),Medium,Closed,57.14285714285714,8.981308411214952,1.3457943925233644,6
F64E64F8,Web3/Crypto,2020,USA,Austin,Series C+,116.8,1213.31,60.63,6.42,17.9,353,197,156,Tier 3 (Angel/Seed),Low,Acquired (Fire Sale),55.80736543909348,20.01171037440211,1.2706580900544284,6
17E7AE4E,Generative AI,2019,Israel,Tel Aviv,Seed,2.06,21.47,0.74,0.33,4.8,22,12,10,Tier 2 (Mid-size VC),Medium,Closed,54.54545454545454,29.013513513513512,5.351351351351352,7
D686E7F7,HealthTech,2016,USA,Boston,Series A,18.37,207.28,37.81,1.07,15.7,63,0,63,Tier 3 (Angel/Seed),Low,Independent,0.0,5.4821475800052895,0.3395927003438244,10
1BDD261E,ClimateTech,2020,Germany,Munich,Seed,0.76,18.59,0.79,0.19,2.6,10,0,10,Tier 2 (Mid-size VC),Low,IPO,0.0,23.531645569620252,2.886075949367089,6
5DAB6855,Generative AI,2023,Israel,Tel Aviv,Post-IPO,755.96,6639.31,238.15,22.8,33.0,1783,0,1783,Tier 2 (Mid-size VC),Medium,Acquired,0.0,27.878689901322698,1.14885576317447,3
3F7D3D0E,ClimateTech,2016,India,Hyderabad,Seed,0.49,17.63,0.9,0.62,0.7,39,20,19,Tier 3 (Angel/Seed),High,Closed,51.28205128205128,19.58888888888889,8.266666666666666,10
BCE69A52,Generative AI,2014,UK,Oxford,Seed,6.27,70.86,5.89,0.49,10.6,31,10,21,Corporate VC (e.g. Google Ventures),Medium,Closed,32.25806451612903,12.03056027164686,0.99830220713073,12
A479C5E9,Generative AI,2018,USA,San Francisco,Series C+,149.96,1041.03,65.0,7.97,18.6,673,0,673,Corporate VC (e.g. Google Ventures),High,Acquired,0.0,16.015846153846155,1.4713846153846153,8
B4E79B30,Generative AI,2019,USA,San Francisco,Seed,8.26,80.89,8.12,0.42,15.9,41,9,32,Tier 2 (Mid-size VC),Low,Independent,21.951219512195124,9.961822660098523,0.6206896551724138,7
1AA0FFD0,Web3/Crypto,2018,UK,London,Series C+,20.82,157.59,9.12,2.45,8.2,131,100,31,Tier 3 (Angel/Seed),High,Acquired (Fire Sale),76.33587786259542,17.279605263157897,3.2236842105263164,8
2B167D79,ClimateTech,2021,Germany,Berlin,Series A,2.8,33.23,2.2,0.17,10.4,15,4,11,Tier 2 (Mid-size VC),Medium,Independent,26.666666666666668,15.104545454545452,0.9272727272727272,5
A28F28D4,ClimateTech,2019,USA,Miami,Seed,1.12,21.94,2.65,0.37,2.4,26,11,15,Tier 3 (Angel/Seed),Medium,Independent,42.30769230769231,8.279245283018868,1.6754716981132074,7
654FE5A8,FinTech,2017,USA,San Francisco,Seed,1.06,24.89,4.2,0.47,1.9,24,0,24,Tier 2 (Mid-size VC),High,Independent,0.0,5.9261904761904765,1.3428571428571427,9
F5BB6FC7,Robotics,2023,USA,New York,Series B,39.9,410.37,16.41,1.7,22.2,116,0,116,Corporate VC (e.g. Google Ventures),Medium,Independent,0.0,25.007312614259597,1.243144424131627,3
163D6C3A,ClimateTech,2015,UK,Oxford,Seed,0.84,23.58,1.57,0.54,1.3,38,16,22,Tier 2 (Mid-size VC),Medium,Closed,42.10526315789473,15.019108280254775,4.127388535031847,11
34082A3E,HealthTech,2015,China,Shenzhen,Series B,25.67,278.18,18.56,3.69,6.8,221,0,221,Tier 3 (Angel/Seed),Medium,Independent,0.0,14.988146551724139,2.3857758620689657,11
D42D28F6,Generative AI,2017,USA,Boston,Seed,2.99,29.85,1.01,0.34,6.8,33,16,17,Tier 3 (Angel/Seed),High,Independent,48.484848484848484,29.554455445544555,4.03960396039604,9
1D200860,ClimateTech,2014,USA,Seattle,Series C+,64.45,562.88,60.06,5.02,12.6,361,139,222,Tier 3 (Angel/Seed),,Independent,38.504155124653735,9.37196137196137,1.0029970029970028,12
306BCC7F,Generative AI,2021,India,Bengaluru,Seed,4.38,41.35,2.97,0.68,5.6,54,0,54,"Tier 1 (e.g. Sequoia, a16z)",Low,Acquired,0.0,13.922558922558922,2.7474747474747474,5
EBDF0ADC,Generative AI,2018,USA,San Francisco,Seed,3.3,35.79,1.93,0.16,12.7,16,0,16,Tier 2 (Mid-size VC),Low,Independent,0.0,18.5440414507772,0.9948186528497409,8
4C0B2DA6,Cybersecurity,2021,USA,Seattle,Series A,20.4,204.14,25.15,3.31,6.0,186,0,186,Tier 3 (Angel/Seed),High,Independent,0.0,8.116898608349901,1.579324055666004,5
0D1AC757,ClimateTech,2021,USA,New York,Series C+,96.32,380.19,30.26,5.54,17.1,279,89,190,Tier 3 (Angel/Seed),,Acquired,31.899641577060933,12.564111037673495,2.196959682749504,5
4B92AE8E,ClimateTech,2017,Canada,Montreal,Seed,5.73,72.87,3.49,0.33,13.3,20,3,17,"Tier 1 (e.g. Sequoia, a16z)",High,Closed,15.0,20.879656160458453,1.1346704871060171,9
F4CD2B50,HealthTech,2020,China,Hangzhou,Series C+,23.82,239.47,37.2,1.72,13.1,114,0,114,Corporate VC (e.g. Google Ventures),High,Acquired,0.0,6.437365591397849,0.5548387096774193,6
51B98952,HealthTech,2020,China,Beijing,Seed,2.93,43.42,1.51,0.52,4.7,36,13,23,Tier 3 (Angel/Seed),Low,Closed,36.11111111111111,28.75496688741722,4.132450331125828,6
C09C42A4,ClimateTech,2022,USA,Austin,Seed,8.83,96.88,3.36,0.9,8.8,53,21,32,"Tier 1 (e.g. Sequoia, a16z)",High,Independent,39.62264150943396,28.833333333333332,3.2142857142857144,4
1C8947FD,Cybersecurity,2013,China,Shenzhen,Seed,1.09,16.43,0.58,0.49,1.8,38,20,18,"Tier 1 (e.g. Sequoia, a16z)",,Acquired (Fire Sale),52.63157894736842,28.32758620689655,10.13793103448276,13
BFABF0E6,FinTech,2018,UK,Oxford,Series B,30.88,331.09,24.81,0.78,35.1,70,0,70,"Tier 1 (e.g. Sequoia, a16z)",High,Independent,0.0,13.345022168480451,0.37726723095526,8
DA918C61,Web3/Crypto,2022,USA,San Francisco,Series A,0.0,5.51,0.2,0.61,0.0,31,19,12,Bootstrapped,High,Acquired (Fire Sale),61.29032258064516,27.549999999999997,36.6,4
B8F25E5B,Web3/Crypto,2017,Israel,Tel Aviv,Series C+,81.68,478.44,55.8,6.59,12.2,397,217,180,Tier 2 (Mid-size VC),High,Closed,54.65994962216625,8.574193548387097,1.4172043010752688,9
5EAE82FF,HealthTech,2015,Germany,Berlin,Series A,9.06,89.23,11.72,1.06,7.8,53,0,53,Tier 3 (Angel/Seed),High,Acquired,0.0,7.613481228668942,1.0853242320819112,11
DF3EFADA,EdTech,2020,Germany,Berlin,Series C+,40.26,182.31,7.98,1.84,20.8,128,0,128,Tier 2 (Mid-size VC),High,Independent,0.0,22.845864661654133,2.766917293233083,6
5CB40E7B,FinTech,2018,China,Hangzhou,Seed,1.18,14.29,1.93,0.25,3.4,13,0,13,Tier 2 (Mid-size VC),Low,Acquired,0.0,7.404145077720207,1.5544041450777202,8
BC682A53,FinTech,2019,USA,Boston,Pre-IPO,225.96,2038.22,77.12,6.2,35.9,570,0,570,"Tier 1 (e.g. Sequoia, a16z)",High,Independent,0.0,26.429201244813278,0.9647302904564315,7
010C11EA,Generative AI,2021,UK,Oxford,Series B,319.46,1970.19,256.12,15.62,20.3,1081,0,1081,Corporate VC (e.g. Google Ventures),Low,Independent,0.0,7.692448852100578,0.7318444479150398,5
67D21194,FinTech,2020,USA,San Francisco,Series A,0.0,19.71,2.38,0.5,0.0,32,0,32,Bootstrapped,High,Independent,0.0,8.281512605042018,2.5210084033613445,6
35C24F9C,Autonomous Vehicles,2020,USA,Austin,Series B,181.55,1923.92,205.39,12.11,14.9,841,0,841,Tier 2 (Mid-size VC),Low,Independent,0.0,9.367155168216565,0.7075320122693413,6
6A2A0178,Cybersecurity,2018,China,Shenzhen,Series C+,71.77,405.93,32.14,2.33,29.5,118,0,118,Tier 2 (Mid-size VC),Medium,Independent,0.0,12.63005600497822,0.8699439950217798,8
1CC3F1E4,Cybersecurity,2021,China,Shanghai,Seed,1.34,21.88,0.92,0.88,1.4,46,0,46,Tier 2 (Mid-size VC),Low,Independent,0.0,23.782608695652172,11.478260869565217,5
50DCACA7,Generative AI,2021,USA,Seattle,Seed,14.2,137.31,15.31,0.57,21.2,41,0,41,Tier 2 (Mid-size VC),High,IPO,0.0,8.968647942521228,0.4467668190725016,5
165B5488,HealthTech,2017,China,Hangzhou,Seed,2.63,39.57,1.76,0.55,4.0,41,0,41,Tier 2 (Mid-size VC),Medium,Acquired,0.0,22.482954545454547,3.7500000000000004,9
B0790ACC,Robotics,2018,China,Hangzhou,Post-IPO,475.65,1815.74,137.92,21.88,21.6,1304,214,1090,Tier 3 (Angel/Seed),High,Independent,16.411042944785276,13.165168213457077,1.903712296983759,8
A2031797,SpaceTech,2021,Israel,Tel Aviv,Seed,1.35,13.84,0.5,0.55,2.1,43,0,43,Tier 3 (Angel/Seed),High,Acquired,0.0,27.68,13.200000000000001,5
BBD2FE90,FinTech,2019,India,Mumbai,Series C+,32.97,379.96,13.08,2.18,14.5,188,0,188,Tier 3 (Angel/Seed),Medium,Independent,0.0,29.04892966360856,2.0000000000000004,7
7C3FF6FC,HealthTech,2019,USA,Austin,Seed,0.71,13.56,0.63,0.55,1.1,30,10,20,Tier 2 (Mid-size VC),,Closed,33.33333333333333,21.523809523809526,10.476190476190476,7
E5C2BA0F,FinTech,2019,Germany,Berlin,Series A,1.77,24.09,2.01,0.32,4.2,25,7,18,Tier 3 (Angel/Seed),Medium,Independent,28.000000000000004,11.985074626865673,1.91044776119403,7
705088F1,HealthTech,2016,Singapore,Singapore,Series B,23.85,243.36,10.16,2.13,10.7,193,90,103,Tier 3 (Angel/Seed),Low,Closed,46.63212435233161,23.95275590551181,2.515748031496063,10
65AEAB63,Robotics,2018,India,Bengaluru,Pre-IPO,318.96,3484.58,236.48,21.8,14.6,1276,249,1027,Tier 3 (Angel/Seed),High,Independent,19.5141065830721,14.735199594046009,1.1062246278755077,8
E0B61CA6,Generative AI,2021,Germany,Munich,Series B,48.29,564.85,26.78,3.49,13.5,241,0,241,Tier 3 (Angel/Seed),Medium,Closed,0.0,21.09223300970874,1.5638536221060493,5
CEE46922,Autonomous Vehicles,2019,USA,Miami,Seed,1.03,15.31,0.57,0.94,1.0,48,0,48,Tier 3 (Angel/Seed),High,Independent,0.0,26.85964912280702,19.789473684210527,7
CE59C896,Generative AI,2019,Japan,Tokyo,Series B,36.1,222.71,7.66,2.59,13.4,212,50,162,Tier 2 (Mid-size VC),,Acquired,23.58490566037736,29.074412532637076,4.057441253263708,7
D933084E,Generative AI,2016,USA,Miami,Series B,14.43,90.78,4.15,0.39,29.4,21,0,21,Tier 3 (Angel/Seed),Low,Independent,0.0,21.87469879518072,1.127710843373494,10
F8CA03CE,EdTech,2016,India,Delhi NCR,Seed,1.18,11.79,0.68,0.32,2.8,19,9,10,Tier 2 (Mid-size VC),Medium,Closed,47.368421052631575,17.338235294117645,5.647058823529411,10
1508175C,Web3/Crypto,2013,USA,New York,Series B,22.62,108.39,3.67,2.44,8.9,123,108,15,Tier 3 (Angel/Seed),Low,Acquired (Fire Sale),87.8048780487805,29.534059945504087,7.978201634877385,13
66C73F23,Cybersecurity,2012,USA,New York,Pre-IPO,389.05,4041.39,135.45,17.13,22.6,910,0,910,Tier 3 (Angel/Seed),Low,Independent,0.0,29.836766334440753,1.517607973421927,14
EE2D0001,Generative AI,2019,USA,Miami,Seed,1.05,14.36,1.15,0.23,3.2,14,0,14,Tier 2 (Mid-size VC),Medium,Independent,0.0,12.486956521739131,2.4000000000000004,7
7D118654,Robotics,2019,USA,Boston,Post-IPO,65.06,241.96,30.97,4.6,13.8,265,49,216,Tier 3 (Angel/Seed),Medium,Independent,18.49056603773585,7.812721989021634,1.7823700355182435,7
C0A9FB78,Web3/Crypto,2018,Germany,Berlin,Seed,1.97,31.11,1.22,0.43,3.7,25,18,7,"Tier 1 (e.g. Sequoia, a16z)",Medium,Closed,72.0,25.5,4.229508196721311,8
2E95C1F6,Cybersecurity,2025,France,Paris,Series B,20.17,121.35,4.72,1.48,12.8,77,0,77,Tier 2 (Mid-size VC),Medium,Independent,0.0,25.709745762711865,3.7627118644067794,1
44715594,FinTech,2019,USA,San Francisco,Seed,5.76,55.91,5.02,0.67,7.5,39,0,39,Tier 3 (Angel/Seed),Low,Acquired,0.0,11.137450199203187,1.6015936254980083,7
EE198908,Robotics,2021,UK,Oxford,Series B,14.54,175.99,9.95,0.57,21.7,41,0,41,Tier 3 (Angel/Seed),High,Independent,0.0,17.68743718592965,0.6874371859296483,5
4F53184B,Generative AI,2017,Germany,Berlin,Series A,7.47,90.97,11.56,0.69,9.5,51,0,51,Corporate VC (e.g. Google Ventures),Low,Acquired,0.0,7.869377162629758,0.7162629757785466,9
A1ECB805,Generative AI,2017,USA,Seattle,Seed,3.89,59.47,2.37,0.25,11.1,14,0,14,Tier 3 (Angel/Seed),High,Independent,0.0,25.09282700421941,1.2658227848101264,9
54D8EAEE,FinTech,2020,Singapore,Singapore,Series A,10.42,125.82,15.77,0.5,17.4,31,0,31,Tier 3 (Angel/Seed),High,Closed,0.0,7.9784400760938485,0.3804692454026633,6
9E7BC6BB,Generative AI,2012,USA,San Francisco,Series A,7.67,44.07,2.84,0.84,8.2,49,0,49,Tier 3 (Angel/Seed),High,Closed,0.0,15.517605633802818,3.5492957746478875,14
65B5C1E2,Web3/Crypto,2012,Israel,Tel Aviv,Seed,0.98,16.38,0.6,0.75,1.2,42,33,9,Corporate VC (e.g. Google Ventures),High,Closed,78.57142857142857,27.3,15.0,14
597DB8A7,Generative AI,2015,Japan,Tokyo,Series A,39.26,294.03,12.24,3.08,12.3,178,55,123,Tier 3 (Angel/Seed),High,Independent,30.89887640449438,24.02205882352941,3.019607843137255,11
CD46F8FC,ClimateTech,2017,USA,Seattle,Series B,10.83,86.28,6.01,0.26,30.1,23,0,23,Tier 3 (Angel/Seed),,Closed,0.0,14.356073211314477,0.519134775374376,9
0FA6A8C7,Generative AI,2020,Israel,Jerusalem,Seed,1.32,23.52,0.98,0.81,1.5,44,0,44,Tier 2 (Mid-size VC),Medium,Acquired,0.0,24.0,9.918367346938776,6
42BFBCFC,FinTech,2020,UK,Cambridge,Pre-IPO,158.65,1671.59,75.64,7.81,20.1,620,0,620,Tier 2 (Mid-size VC),High,Independent,0.0,22.099286092014804,1.2390269698572183,6
EEDF356E,Generative AI,2018,Germany,Berlin,Seed,5.55,49.17,4.84,0.53,8.8,32,0,32,"Tier 1 (e.g. Sequoia, a16z)",High,Independent,0.0,10.15909090909091,1.3140495867768596,8
CC4E94A5,Cybersecurity,2017,USA,Miami,Seed,0.94,16.23,0.65,0.11,4.5,7,3,4,Tier 2 (Mid-size VC),Medium,Independent,42.857142857142854,24.96923076923077,2.0307692307692307,9
A828FF64,FinTech,2021,Canada,Vancouver,Seed,2.0,35.18,4.09,0.2,6.7,13,6,7,Tier 3 (Angel/Seed),Medium,Independent,46.15384615384615,8.601466992665037,0.5867970660146701,5
B91DB0B5,Generative AI,2016,UK,Cambridge,Seed,6.07,76.75,6.83,0.82,6.6,54,0,54,Tier 3 (Angel/Seed),Medium,Closed,0.0,11.237188872620791,1.4407027818448024,10
9BB9F9EF,EdTech,2020,China,Beijing,Seed,0.59,13.01,1.2,0.44,1.1,32,14,18,Tier 3 (Angel/Seed),Low,Acquired,43.75,10.841666666666667,4.4,6
4D27A5CA,FinTech,2023,China,Shanghai,Series C+,18.25,217.38,9.75,0.88,18.6,48,0,48,Tier 3 (Angel/Seed),High,Independent,0.0,22.295384615384616,1.083076923076923,3
0F376BF6,Web3/Crypto,2017,India,Hyderabad,Series A,12.54,72.33,2.98,0.58,18.4,35,0,35,Tier 3 (Angel/Seed),Medium,Independent,0.0,24.27181208053691,2.3355704697986575,9
B4CC6E18,Autonomous Vehicles,2014,USA,San Francisco,Series A,7.83,68.03,2.49,0.53,12.4,37,7,30,Tier 3 (Angel/Seed),Medium,Independent,18.91891891891892,27.321285140562246,2.5542168674698793,12
6DD1417B,Web3/Crypto,2024,France,Paris,Series B,14.37,150.57,7.37,0.28,37.8,27,15,12,Tier 3 (Angel/Seed),Medium,Closed,55.55555555555556,20.43012211668928,0.45590230664857534,2
8788048A,Generative AI,2018,USA,Miami,Series B,27.36,210.32,8.54,1.46,17.5,114,0,114,Tier 3 (Angel/Seed),,Acquired,0.0,24.62763466042155,2.0515222482435598,8
AA7A6C6B,Generative AI,2018,Israel,Jerusalem,Series B,141.27,493.61,67.03,5.9,23.5,361,0,361,Tier 2 (Mid-size VC),High,Independent,0.0,7.3640161121885725,1.0562434730717591,8
068905F4,Web3/Crypto,2019,USA,Seattle,Series A,6.01,58.76,6.03,0.47,10.5,43,32,11,Tier 3 (Angel/Seed),High,Acquired (Fire Sale),74.4186046511628,9.744610281923714,0.9353233830845771,7
8B7D25BD,HealthTech,2017,Israel,Tel Aviv,Series B,14.78,65.72,4.35,1.13,12.0,66,24,42,Tier 3 (Angel/Seed),High,Acquired,36.36363636363637,15.108045977011495,3.117241379310345,9
3693C869,Robotics,2025,Canada,Montreal,Pre-IPO,328.7,2471.59,270.49,14.68,22.2,818,0,818,Tier 3 (Angel/Seed),High,Independent,0.0,9.137454249694999,0.6512625235683389,1
82F5B54A,Cybersecurity,2013,USA,Miami,Seed,0.6,9.1,0.65,0.78,0.7,46,19,27,Tier 2 (Mid-size VC),Low,Independent,41.30434782608695,13.999999999999998,14.399999999999999,13
B37E3CCC,Robotics,2019,India,Bengaluru,Series A,2.79,43.36,3.05,0.53,4.4,38,0,38,Tier 2 (Mid-size VC),High,Closed,0.0,14.216393442622952,2.0852459016393445,7
921DEC59,Cybersecurity,2020,USA,San Francisco,Series C+,79.33,553.63,78.61,3.84,20.1,362,0,362,Tier 2 (Mid-size VC),Medium,Independent,0.0,7.042742653606411,0.5861849637450706,6
B71E7B7B,EdTech,2019,China,Shenzhen,Pre-IPO,489.79,4840.33,182.16,23.15,21.1,2089,0,2089,Tier 2 (Mid-size VC),High,Independent,0.0,26.571859903381643,1.525032938076416,7
09F5E590,Cybersecurity,2020,USA,Austin,Seed,4.56,44.28,5.34,0.56,6.9,33,0,33,Tier 2 (Mid-size VC),High,Independent,0.0,8.292134831460675,1.258426966292135,6
D7605CA2,Robotics,2024,USA,San Francisco,Pre-IPO,119.66,789.16,46.88,3.55,32.8,298,0,298,Tier 3 (Angel/Seed),High,Independent,0.0,16.83361774744027,0.9087030716723548,2
D81E19F5,HealthTech,2022,Singapore,Singapore,Series B,56.81,418.5,23.72,3.57,15.5,191,0,191,Corporate VC (e.g. Google Ventures),,Independent,0.0,17.643338954468803,1.8060708263069138,4
37F489B8,HealthTech,2018,USA,Austin,Series B,10.39,105.36,16.96,0.52,16.8,47,0,47,Corporate VC (e.g. Google Ventures),,Independent,0.0,6.212264150943396,0.36792452830188677,8
7791E581,HealthTech,2020,USA,New York,Seed,0.72,15.77,1.67,0.82,0.8,49,0,49,Tier 3 (Angel/Seed),Medium,Independent,0.0,9.44311377245509,5.892215568862276,6
5BA391CF,Generative AI,2012,China,Hangzhou,Series A,20.7,165.99,5.85,1.42,13.6,116,0,116,Tier 3 (Angel/Seed),High,Acquired,0.0,28.374358974358977,2.9128205128205127,14
6301E9B7,HealthTech,2019,Japan,Tokyo,Series A,8.88,56.83,2.26,0.28,23.4,18,0,18,Tier 3 (Angel/Seed),,Independent,0.0,25.146017699115045,1.4867256637168145,7
E2473DD8,FinTech,2016,USA,Boston,Series A,8.15,74.55,2.49,0.81,9.0,56,0,56,Tier 2 (Mid-size VC),Medium,Independent,0.0,29.939759036144576,3.9036144578313254,10
1D573E05,FinTech,2021,USA,San Francisco,Series B,15.94,151.56,5.38,0.74,19.0,51,0,51,Tier 2 (Mid-size VC),High,Independent,0.0,28.17100371747212,1.6505576208178436,5
1858EA4B,Cybersecurity,2017,UK,Cambridge,Seed,1.54,21.96,2.95,0.45,2.8,23,11,12,Corporate VC (e.g. Google Ventures),,Independent,47.82608695652174,7.444067796610169,1.8305084745762712,9
F48FF8B6,FinTech,2021,Israel,Jerusalem,Seed,0.85,17.5,3.14,0.18,3.0,17,0,17,Tier 2 (Mid-size VC),Low,Independent,0.0,5.5732484076433115,0.6878980891719746,5
0C972521,Robotics,2018,Canada,Toronto,Series A,3.66,39.68,2.55,0.26,10.2,20,0,20,Tier 3 (Angel/Seed),Medium,Independent,0.0,15.560784313725492,1.223529411764706,8
1CA8390B,ClimateTech,2023,UK,Cambridge,Series B,20.63,102.76,5.47,1.05,17.9,59,11,48,Tier 3 (Angel/Seed),Low,Independent,18.64406779661017,18.786106032906766,2.3034734917733095,3
E1FC78A0,Cybersecurity,2019,USA,Boston,Series B,18.66,208.36,11.69,0.58,27.4,46,0,46,Tier 2 (Mid-size VC),High,Independent,0.0,17.823781009409753,0.5953806672369546,7
60C38571,SpaceTech,2021,Germany,Berlin,Series B,33.75,211.26,8.32,0.89,34.1,72,0,72,Tier 3 (Angel/Seed),High,Independent,0.0,25.39182692307692,1.283653846153846,5
40CF48CA,ClimateTech,2020,Germany,Munich,Series C+,162.56,1480.56,81.65,12.69,12.7,1083,0,1083,"Tier 1 (e.g. Sequoia, a16z)",High,Independent,0.0,18.133006736068584,1.865033680342927,6
CF109965,Generative AI,2024,Canada,Toronto,Series B,184.29,2192.67,78.19,5.18,34.9,354,0,354,Tier 2 (Mid-size VC),,Closed,0.0,28.04284435349789,0.7949865711727843,2
7DE523CF,SpaceTech,2021,USA,New York,Series A,29.11,186.41,10.71,2.81,10.0,183,68,115,Tier 3 (Angel/Seed),High,Acquired,37.15846994535519,17.405228758169933,3.148459383753501,5
DD568D40,Autonomous Vehicles,2021,USA,Miami,Series A,8.22,52.23,2.57,0.65,11.0,46,0,46,Tier 3 (Angel/Seed),,Independent,0.0,20.32295719844358,3.0350194552529186,5
0E6A7238,Autonomous Vehicles,2018,USA,Austin,Series B,8.6,48.16,1.89,0.53,13.7,27,10,17,Tier 3 (Angel/Seed),Medium,Independent,37.03703703703704,25.48148148148148,3.3650793650793656,8
6F68AD0A,FinTech,2020,India,Hyderabad,Series C+,0.0,43.58,2.7,0.45,0.0,36,0,36,Bootstrapped,Low,Independent,0.0,16.14074074074074,2.0,6
9DA472B0,ClimateTech,2018,India,Mumbai,Series C+,103.36,1053.16,40.03,5.27,19.2,278,0,278,Tier 2 (Mid-size VC),Low,Independent,0.0,26.30926804896328,1.5798151386460153,8
7B155E60,EdTech,2012,USA,New York,Series A,9.86,95.38,18.75,0.81,10.8,49,0,49,"Tier 1 (e.g. Sequoia, a16z)",High,Acquired,0.0,5.0869333333333335,0.5184000000000001,14
98A41F84,Web3/Crypto,2021,USA,Austin,Series A,8.85,107.5,7.57,0.77,10.2,65,46,19,Tier 2 (Mid-size VC),Medium,Closed,70.76923076923077,14.200792602377806,1.2206076618229855,5
497FEA08,HealthTech,2017,Singapore,Singapore,Series B,30.1,215.68,9.97,4.56,6.5,245,81,164,Corporate VC (e.g. Google Ventures),,Independent,33.06122448979592,21.632898696088265,5.488465396188565,9
B9E609DB,FinTech,2019,USA,Seattle,Series A,16.08,95.99,3.9,0.65,21.4,61,0,61,Tier 3 (Angel/Seed),Low,Independent,0.0,24.612820512820512,2.0000000000000004,7
3936802F,HealthTech,2018,UK,London,Seed,0.93,9.65,0.57,0.19,3.2,11,0,11,Tier 3 (Angel/Seed),Medium,Independent,0.0,16.92982456140351,4.000000000000001,8
B455ADBC,Generative AI,2016,China,Beijing,Series C+,312.91,3114.38,147.4,17.05,18.2,1545,0,1545,Tier 3 (Angel/Seed),Medium,Independent,0.0,21.12876526458616,1.3880597014925373,10
F7DAE2D2,HealthTech,2014,India,Delhi NCR,Series A,11.3,122.75,8.23,0.22,35.3,20,0,20,Tier 2 (Mid-size VC),,Independent,0.0,14.91494532199271,0.32077764277035237,12
DC53B61C,Cybersecurity,2018,USA,Seattle,Post-IPO,190.27,1124.37,88.87,12.13,15.6,863,0,863,Tier 2 (Mid-size VC),High,Independent,0.0,12.651851018341395,1.6378980533363339,8
0CEC1D4B,Cybersecurity,2014,India,Delhi NCR,Series A,0.93,25.99,1.38,0.25,2.7,18,0,18,Tier 2 (Mid-size VC),Low,Independent,0.0,18.833333333333332,2.173913043478261,12
7CE5FDB9,Autonomous Vehicles,2020,UK,Cambridge,Series A,1.84,25.07,1.34,0.15,7.4,14,0,14,Tier 2 (Mid-size VC),Medium,IPO,0.0,18.708955223880597,1.3432835820895521,6
